,phosphate,plate,replicate,treatment,weight
2757,P-,B1117-4,B,117,0.0
2758,P-,B1117-4,B,117,0.0
2759,P-,B1117-4,B,117,0.0146
2760,P+,B1147+1,B,147,0.0383
2761,P+,B1147+1,B,147,0.0228
2762,P+,B1147+1,B,147,0.0
2763,P+,B1147+1,B,147,0.0
2764,P+,B1147+1,B,147,0.0
2765,P+,B1147+1,B,147,0.0
2766,P+,B1147+1,B,147,0.0
2767,P+,B1147+2,B,147,0.0
2768,P+,B1147+2,B,147,0.0
2769,P+,B1147+2,B,147,0.0
2770,P+,B1147+2,B,147,0.039
2771,P+,B1147+2,B,147,0.0432
2772,P+,B1147+2,B,147,0.0031
2773,P+,B1147+2,B,147,0.0086
2774,P+,B1147+3,B,147,0.042
2775,P+,B1147+3,B,147,0.0407
2776,P+,B1147+3,B,147,0.0459
2777,P+,B1147+3,B,147,0.0
2778,P+,B1147+3,B,147,0.0045
2779,P+,B1147+3,B,147,0.0126
2780,P+,B1147+3,B,147,0.0005
2781,P+,B1147+4,B,147,0.0497
2782,P+,B1147+4,B,147,0.0384
2783,P+,B1147+4,B,147,0.0222
2784,P+,B1147+4,B,147,0.0413
2785,P+,B1147+4,B,147,0.001
2786,P+,B1147+4,B,147,0.0
2787,P+,B1147+4,B,147,0.0
2788,P-,B1147-1,B,147,0.0142
2789,P-,B1147-1,B,147,0.0026
2790,P-,B1147-1,B,147,0.0043
2791,P-,B1147-1,B,147,0.0104
2792,P-,B1147-1,B,147,0.0097
2793,P-,B1147-1,B,147,0.002
2794,P-,B1147-1,B,147,0.0049
2795,P-,B1147-2,B,147,0.0099
2796,P-,B1147-2,B,147,0.0131
2797,P-,B1147-2,B,147,0.0116
2798,P-,B1147-2,B,147,0.0066
2799,P-,B1147-2,B,147,0.0075
2800,P-,B1147-2,B,147,0.0008
2801,P-,B1147-2,B,147,0.0035
2802,P-,B1147-3,B,147,0.0162
2803,P-,B1147-3,B,147,0.0057
2804,P-,B1147-3,B,147,0.0105
2805,P-,B1147-3,B,147,0.0063
2806,P-,B1147-3,B,147,0.0
2807,P-,B1147-3,B,147,0.009
2808,P-,B1147-3,B,147,0.0
2809,P-,B1147-4,B,147,0.0
2810,P-,B1147-4,B,147,0.0145
2811,P-,B1147-4,B,147,0.0121
2812,P-,B1147-4,B,147,0.0096
2813,P-,B1147-4,B,147,0.0014
2814,P-,B1147-4,B,147,0.0
2815,P-,B1147-4,B,147,0.0137
2816,P+,B1MOCK+1,B,MOCK,0.0507
2817,P+,B1MOCK+1,B,MOCK,0.0
2818,P+,B1MOCK+1,B,MOCK,0.0452
2819,P+,B1MOCK+1,B,MOCK,0.0503
2820,P+,B1MOCK+1,B,MOCK,0.0492
2821,P+,B1MOCK+1,B,MOCK,0.0
2822,P+,B1MOCK+1,B,MOCK,0.0561
2823,P+,B1MOCK+2,B,MOCK,0.0564
2824,P+,B1MOCK+2,B,MOCK,0.0221
2825,P+,B1MOCK+2,B,MOCK,0.0567
2826,P+,B1MOCK+2,B,MOCK,0.0515
2827,P+,B1MOCK+2,B,MOCK,0.0469
2828,P+,B1MOCK+2,B,MOCK,0.0761
2829,P+,B1MOCK+2,B,MOCK,0.0
2830,P+,B1MOCK+3,B,MOCK,0.0378
2831,P+,B1MOCK+3,B,MOCK,0.0512
2832,P+,B1MOCK+3,B,MOCK,0.0
2833,P+,B1MOCK+3,B,MOCK,0.0314
2834,P+,B1MOCK+3,B,MOCK,0.0496
2835,P+,B1MOCK+3,B,MOCK,0.0248
2836,P+,B1MOCK+3,B,MOCK,0.0684
2837,P+,B1MOCK+4,B,MOCK,0.0617
2838,P+,B1MOCK+4,B,MOCK,0.0
2839,P+,B1MOCK+4,B,MOCK,0.0368
2840,P+,B1MOCK+4,B,MOCK,0.0267
2841,P+,B1MOCK+4,B,MOCK,0.031
2842,P+,B1MOCK+4,B,MOCK,0.0595
2843,P+,B1MOCK+4,B,MOCK,0.0345
2844,P-,B1MOCK-1,B,MOCK,0.0
2845,P-,B1MOCK-1,B,MOCK,0.0162
2846,P-,B1MOCK-1,B,MOCK,0.0097
2847,P-,B1MOCK-1,B,MOCK,0.0115
2848,P-,B1MOCK-1,B,MOCK,0.0028
2849,P-,B1MOCK-1,B,MOCK,0.0189
2850,P-,B1MOCK-1,B,MOCK,0.0083
2851,P-,B1MOCK-2,B,MOCK,0.0101
2852,P-,B1MOCK-2,B,MOCK,0.0148
2853,P-,B1MOCK-2,B,MOCK,0.003
2854,P-,B1MOCK-2,B,MOCK,0.0175
2855,P-,B1MOCK-2,B,MOCK,0.0131
2856,P-,B1MOCK-2,B,MOCK,0.0076
2857,P-,B1MOCK-2,B,MOCK,0.0127
2858,P-,B1MOCK-3,B,MOCK,0.0111
2859,P-,B1MOCK-3,B,MOCK,0.025
2860,P-,B1MOCK-3,B,MOCK,0.0064
2861,P-,B1MOCK-3,B,MOCK,0.0109
2862,P-,B1MOCK-3,B,MOCK,0.0107
2863,P-,B1MOCK-3,B,MOCK,0.0087
2864,P-,B1MOCK-3,B,MOCK,0.0135
2865,P-,B1MOCK-4,B,MOCK,0.0127
2866,P-,B1MOCK-4,B,MOCK,0.0125
2867,P-,B1MOCK-4,B,MOCK,0.0065
2868,P-,B1MOCK-4,B,MOCK,0.0095
2869,P-,B1MOCK-4,B,MOCK,0.0126
2870,P-,B1MOCK-4,B,MOCK,0.0091
2871,P-,B1MOCK-4,B,MOCK,0.0114
2872,P+,B264+1,B,64,0.0465
2873,P+,B264+1,B,64,0.0421
2874,P+,B264+1,B,64,0.0339
2875,P+,B264+1,B,64,0.0
2876,P+,B264+1,B,64,0.0057
2877,P+,B264+1,B,64,0.0182
2878,P+,B264+1,B,64,0.0347
2879,P+,B264+2,B,64,0.0695
2880,P+,B264+2,B,64,0.0421
2881,P+,B264+2,B,64,0.0203
2882,P+,B264+2,B,64,0.0222
2883,P+,B264+2,B,64,0.0047
2884,P+,B264+2,B,64,0.0185
2885,P+,B264+2,B,64,0.0074
2886,P+,B264+3,B,64,0.0307
2887,P+,B264+3,B,64,0.0262
2888,P+,B264+3,B,64,0.0452
2889,P+,B264+3,B,64,0.0428
2890,P+,B264+3,B,64,0.007
2891,P+,B264+3,B,64,0.0342
2892,P+,B264+3,B,64,0.0214
2893,P-,B264-1,B,64,0.018
2894,P-,B264-1,B,64,0.0171
2895,P-,B264-1,B,64,0.0052
2896,P-,B264-1,B,64,0.0213
2897,P-,B264-1,B,64,0.0027
2898,P-,B264-1,B,64,0.0072
2899,P-,B264-1,B,64,0.0116
2900,P-,B264-2,B,64,0.0115
2901,P-,B264-2,B,64,0.013
2902,P-,B264-2,B,64,0.0112
2903,P-,B264-2,B,64,0.015
2904,P-,B264-2,B,64,0.0077
2905,P-,B264-2,B,64,0.0122
2906,P-,B264-2,B,64,0.0145
2907,P-,B264-3,B,64,0.0191
2908,P-,B264-3,B,64,0.0095
2909,P-,B264-3,B,64,0.0104
2910,P-,B264-3,B,64,0.0092
2911,P-,B264-3,B,64,0.0116
2912,P-,B264-3,B,64,0.011
2913,P-,B264-3,B,64,0.0123
2914,P-,B264-4,B,64,0.0156
2915,P-,B264-4,B,64,0.0167
2916,P-,B264-4,B,64,0.0086
2917,P-,B264-4,B,64,0.0022
2918,P-,B264-4,B,64,0.0147
2919,P+,B272+1,B,72,0.0
2920,P+,B272+1,B,72,0.0669
2921,P+,B272+1,B,72,0.0514
2922,P+,B272+1,B,72,0.0184
2923,P+,B272+1,B,72,0.0
2924,P+,B272+1,B,72,0.0376
2925,P+,B272+1,B,72,0.0
2926,P+,B272+2,B,72,0.0726
2927,P+,B272+2,B,72,0.066
2928,P+,B272+2,B,72,0.0242
2929,P+,B272+2,B,72,0.0
2930,P+,B272+2,B,72,0.0142
2931,P+,B272+2,B,72,0.0
2932,P+,B272+2,B,72,0.0012
2933,P+,B272+3,B,72,0.0
2934,P+,B272+3,B,72,0.0118
2935,P+,B272+3,B,72,0.0
2936,P+,B272+3,B,72,0.0704
2937,P+,B272+3,B,72,0.0
2938,P+,B272+3,B,72,0.0
2939,P+,B272+3,B,72,0.0832
2940,P+,B272+4,B,72,0.067
2941,P+,B272+4,B,72,0.0553
2942,P+,B272+4,B,72,0.0
2943,P+,B272+4,B,72,0.0165
2944,P+,B272+4,B,72,0.0136
2945,P+,B272+4,B,72,0.0
2946,P+,B272+4,B,72,0.0009
2947,P-,B272-1,B,72,0.0243
2948,P-,B272-1,B,72,0.0
2949,P-,B272-1,B,72,0.0165
2950,P-,B272-1,B,72,0.0084
2951,P-,B272-1,B,72,0.0062
2952,P-,B272-1,B,72,0.0196
2953,P-,B272-1,B,72,0.0116
2954,P-,B272-2,B,72,0.0
2955,P-,B272-2,B,72,0.0202
2956,P-,B272-2,B,72,0.0108
2957,P-,B272-2,B,72,0.002
2958,P-,B272-2,B,72,0.0146
2959,P-,B272-2,B,72,0.0
2960,P-,B272-2,B,72,0.0093
2961,P-,B272-3,B,72,0.0145
2962,P-,B272-3,B,72,0.0129
2963,P-,B272-3,B,72,0.0085
2964,P-,B272-3,B,72,0.0105
2965,P-,B272-3,B,72,0.0
2966,P-,B272-3,B,72,0.0268
2967,P-,B272-3,B,72,0.0
2968,P-,B272-4,B,72,0.0
2969,P-,B272-4,B,72,0.0141
2970,P-,B272-4,B,72,0.0209
2971,P-,B272-4,B,72,0.0109
2972,P-,B272-4,B,72,0.0
2973,P-,B272-4,B,72,0.0161
2974,P-,B272-4,B,72,0.0
2975,P+,B2100+1,B,100,0.0474
2976,P+,B2100+1,B,100,0.0136
2977,P+,B2100+1,B,100,0.0
2978,P+,B2100+1,B,100,0.0469
2979,P+,B2100+1,B,100,0.0
2980,P+,B2100+1,B,100,0.0
2981,P+,B2100+1,B,100,0.0
2982,P+,B2100+2,B,100,0.0
2983,P+,B2100+2,B,100,0.0
2984,P+,B2100+2,B,100,0.0
2985,P+,B2100+2,B,100,0.0
2986,P+,B2100+2,B,100,0.0
2987,P+,B2100+2,B,100,0.0
2988,P+,B2100+2,B,100,0.0
2989,P+,B2100+3,B,100,0.0645
2990,P+,B2100+3,B,100,0.0
2991,P+,B2100+3,B,100,0.0
2992,P+,B2100+3,B,100,0.0
2993,P+,B2100+3,B,100,0.0
2994,P+,B2100+3,B,100,0.0
2995,P+,B2100+3,B,100,0.0
2996,P+,B2100+4,B,100,0.0
2997,P+,B2100+4,B,100,0.0
2998,P+,B2100+4,B,100,0.0
2999,P+,B2100+4,B,100,0.0
3000,P+,B2100+4,B,100,0.0
3001,P+,B2100+4,B,100,0.0
3002,P+,B2100+4,B,100,0.0239
3003,P-,B2100-1,B,100,0.0
3004,P-,B2100-1,B,100,0.0172
3005,P-,B2100-1,B,100,0.0143
3006,P-,B2100-1,B,100,0.0077
3007,P-,B2100-1,B,100,0.0062
3008,P-,B2100-1,B,100,0.0158
3009,P-,B2100-1,B,100,0.0
3010,P-,B2100-2,B,100,0.0266
3011,P-,B2100-2,B,100,0.0
3012,P-,B2100-2,B,100,0.0347
3013,P-,B2100-2,B,100,0.0
3014,P-,B2100-2,B,100,0.007
3015,P-,B2100-2,B,100,0.0209
3016,P-,B2100-2,B,100,0.0
3017,P-,B2100-3,B,100,0.0
3018,P-,B2100-3,B,100,0.0
3019,P-,B2100-3,B,100,0.0
3020,P-,B2100-3,B,100,0.0
3021,P-,B2100-3,B,100,0.0145
3022,P-,B2100-3,B,100,0.0176
3023,P-,B2100-3,B,100,0.0
3024,P-,B2100-4,B,100,0.0
3025,P-,B2100-4,B,100,0.0253
3026,P-,B2100-4,B,100,0.0038
3027,P-,B2100-4,B,100,0.0156
3028,P-,B2100-4,B,100,0.0
3029,P-,B2100-4,B,100,0.0
3030,P-,B2100-4,B,100,0.0
3031,P+,B2201+1,B,201,0.049
3032,P+,B2201+1,B,201,0.0332
3033,P+,B2201+1,B,201,0.0367
3034,P+,B2201+1,B,201,0.0165
3035,P+,B2201+1,B,201,0.0387
3036,P+,B2201+1,B,201,0.0403
3037,P+,B2201+2,B,201,0.0609
3038,P+,B2201+2,B,201,0.0211
3039,P+,B2201+2,B,201,0.0465
3040,P+,B2201+2,B,201,0.0294
3041,P+,B2201+2,B,201,0.0204
3042,P+,B2201+2,B,201,0.0422
3043,P+,B2201+2,B,201,0.0429
3044,P+,B2201+3,B,201,0.0236
3045,P+,B2201+3,B,201,0.0359
3046,P+,B2201+3,B,201,0.0631
3047,P+,B2201+3,B,201,0.0264
3048,P+,B2201+3,B,201,0.0371
3049,P+,B2201+3,B,201,0.0352
3050,P+,B2201+3,B,201,0.0336
3051,P+,B2201+4,B,201,0.0478
3052,P+,B2201+4,B,201,0.0308
3053,P+,B2201+4,B,201,0.0389
3054,P+,B2201+4,B,201,0.0486
3055,P+,B2201+4,B,201,0.0
3056,P+,B2201+4,B,201,0.0
3057,P+,B2201+4,B,201,0.0532
3058,P-,B2201-1,B,201,0.013
3059,P-,B2201-1,B,201,0.0169
3060,P-,B2201-1,B,201,0.0144
3061,P-,B2201-1,B,201,0.0175
3062,P-,B2201-1,B,201,0.0091
3063,P-,B2201-1,B,201,0.0063
3064,P-,B2201-1,B,201,0.0347
3065,P-,B2201-2,B,201,0.0274
3066,P-,B2201-2,B,201,0.0207
3067,P-,B2201-2,B,201,0.0
3068,P-,B2201-2,B,201,0.0006
3069,P-,B2201-2,B,201,0.03
3070,P-,B2201-2,B,201,0.0269
3071,P-,B2201-2,B,201,0.0173
3072,P-,B2201-3,B,201,0.0184
3073,P-,B2201-3,B,201,0.0092
3074,P-,B2201-3,B,201,0.0198
3075,P-,B2201-3,B,201,0.0089
3076,P-,B2201-3,B,201,0.0188
3077,P-,B2201-3,B,201,0.0164
3078,P-,B2201-3,B,201,0.0192
3079,P-,B2201-4,B,201,0.0209
3080,P-,B2201-4,B,201,0.022
3081,P-,B2201-4,B,201,0.007
3082,P-,B2201-4,B,201,0.0057
3083,P-,B2201-4,B,201,0.0189
3084,P-,B2201-4,B,201,0.0154
3085,P-,B2201-4,B,201,0.0156
3086,P+,B2212+1,B,212,0.068
3087,P+,B2212+1,B,212,0.0019
3088,P+,B2212+1,B,212,0.0431
3089,P+,B2212+1,B,212,0.0552
3090,P+,B2212+1,B,212,0.0
3091,P+,B2212+1,B,212,0.0415
3092,P+,B2212+1,B,212,0.0471
3093,P+,B2212+2,B,212,0.0661
3094,P+,B2212+2,B,212,0.0
3095,P+,B2212+2,B,212,0.065
3096,P+,B2212+2,B,212,0.0216
3097,P+,B2212+2,B,212,0.072
3098,P+,B2212+2,B,212,0.0116
3099,P+,B2212+2,B,212,0.0
3100,P+,B2212+3,B,212,0.0185
3101,P+,B2212+3,B,212,0.0887
3102,P+,B2212+3,B,212,0.0559
3103,P+,B2212+3,B,212,0.0101
3104,P+,B2212+3,B,212,0.0355
3105,P+,B2212+3,B,212,0.0339
3106,P+,B2212+3,B,212,0.0
3107,P-,B2212-1,B,212,0.0085
3108,P-,B2212-1,B,212,0.0196
3109,P-,B2212-1,B,212,0.0095
3110,P-,B2212-1,B,212,0.0039
3111,P-,B2212-1,B,212,0.0195
3112,P-,B2212-1,B,212,0.0136
3113,P-,B2212-1,B,212,0.0212
3114,P-,B2212-2,B,212,0.0225
3115,P-,B2212-2,B,212,0.0188
3116,P-,B2212-2,B,212,0.0208
3117,P-,B2212-2,B,212,0.0039
3118,P-,B2212-2,B,212,0.0128
3119,P-,B2212-2,B,212,0.0
3120,P-,B2212-2,B,212,0.0158
3121,P-,B2212-3,B,212,0.0214
3122,P-,B2212-3,B,212,0.0194
3123,P-,B2212-3,B,212,0.0118
3124,P-,B2212-3,B,212,0.0192
3125,P-,B2212-3,B,212,0.0063
3126,P-,B2212-3,B,212,0.0118
3127,P-,B2212-3,B,212,0.0196
3128,P-,B2212-4,B,212,0.0164
3129,P-,B2212-4,B,212,0.0308
3130,P-,B2212-4,B,212,0.0
3131,P-,B2212-4,B,212,0.0204
3132,P-,B2212-4,B,212,0.0
3133,P-,B2212-4,B,212,0.0094
3134,P-,B2212-4,B,212,0.0084
3135,P+,B2MOCK+2,B,MOCK,0.0208
3136,P+,B2MOCK+2,B,MOCK,0.0401
3137,P+,B2MOCK+2,B,MOCK,0.0474
3138,P+,B2MOCK+2,B,MOCK,0.0406
3139,P+,B2MOCK+2,B,MOCK,0.041
3140,P+,B2MOCK+2,B,MOCK,0.0412
3141,P+,B2MOCK+2,B,MOCK,0.0782
3142,P+,B2MOCK+3,B,MOCK,0.0473
3143,P+,B2MOCK+3,B,MOCK,0.0376
3144,P+,B2MOCK+3,B,MOCK,0.0599
3145,P+,B2MOCK+3,B,MOCK,0.0201
3146,P+,B2MOCK+3,B,MOCK,0.0552
3147,P+,B2MOCK+3,B,MOCK,0.0628
3148,P+,B2MOCK+3,B,MOCK,0.0
3149,P+,B2MOCK+4,B,MOCK,0.0429
3150,P+,B2MOCK+4,B,MOCK,0.0576
3151,P+,B2MOCK+4,B,MOCK,0.0496
3152,P+,B2MOCK+4,B,MOCK,0.0426
3153,P+,B2MOCK+4,B,MOCK,0.039
3154,P+,B2MOCK+4,B,MOCK,0.0607
3155,P+,B2MOCK+4,B,MOCK,0.039
3156,P-,B2MOCK-1,B,MOCK,0.0118
3157,P-,B2MOCK-1,B,MOCK,0.0169
3158,P-,B2MOCK-1,B,MOCK,0.0059
3159,P-,B2MOCK-1,B,MOCK,0.0147
3160,P-,B2MOCK-1,B,MOCK,0.0123
3161,P-,B2MOCK-1,B,MOCK,0.0223
3162,P-,B2MOCK-1,B,MOCK,0.018
3163,P-,B2MOCK-2,B,MOCK,0.0152
3164,P-,B2MOCK-2,B,MOCK,0.0077
3165,P-,B2MOCK-2,B,MOCK,0.0078
3166,P-,B2MOCK-2,B,MOCK,0.01
3167,P-,B2MOCK-2,B,MOCK,0.0032
3168,P-,B2MOCK-2,B,MOCK,0.0121
3169,P-,B2MOCK-2,B,MOCK,0.0164
3170,P-,B2MOCK-3,B,MOCK,0.0176
3171,P-,B2MOCK-3,B,MOCK,0.0113
3172,P-,B2MOCK-3,B,MOCK,0.0114
3173,P-,B2MOCK-3,B,MOCK,0.014
3174,P-,B2MOCK-3,B,MOCK,0.008
3175,P-,B2MOCK-3,B,MOCK,0.0128
3176,P-,B2MOCK-3,B,MOCK,0.0088
3177,P-,B2MOCK-4,B,MOCK,0.0201
3178,P-,B2MOCK-4,B,MOCK,0.0029
3179,P-,B2MOCK-4,B,MOCK,0.0184
3180,P-,B2MOCK-4,B,MOCK,0.0203
3181,P-,B2MOCK-4,B,MOCK,0.0035
3182,P-,B2MOCK-4,B,MOCK,0.01
3183,P-,B2MOCK-4,B,MOCK,0.016
3184,P+,B3104+1,B,104,0.0373
3185,P+,B3104+1,B,104,0.0537
3186,P+,B3104+1,B,104,0.0378
3187,P+,B3104+1,B,104,0.0518
3188,P+,B3104+1,B,104,0.0444
3189,P+,B3104+2,B,104,0.0474
3190,P+,B3104+2,B,104,0.0464
3191,P+,B3104+2,B,104,0.0073
3192,P+,B3104+2,B,104,0.0479
3193,P+,B3104+3,B,104,0.0511
3194,P+,B3104+3,B,104,0.0359
3195,P+,B3104+3,B,104,0.0365
3196,P+,B3104+3,B,104,0.047
3197,P+,B3104+3,B,104,0.0039
3198,P+,B3104+4,B,104,0.0575
3199,P-,B3104-1,B,104,0.0
3200,P-,B3104-1,B,104,0.0165
3201,P-,B3104-3,B,104,0.0092
3202,P-,B3104-3,B,104,0.0068
3203,P-,B3104-3,B,104,0.0116
3204,P-,B3104-4,B,104,0.0085
3205,P-,B3104-4,B,104,0.0072
3206,P-,B3104-4,B,104,0.0095
3207,P-,B3104-4,B,104,0.0094
3208,P+,B3120+1,B,120,0.0
3209,P+,B3120+3,B,120,0.0163
3210,P+,B3120+3,B,120,0.0269
3211,P+,B3120+3,B,120,0.0644
3212,P+,B3120+3,B,120,0.0615
3213,P+,B3120+3,B,120,0.0573
3214,P+,B3120+3,B,120,0.0
3215,P+,B3120+3,B,120,0.0889
3216,P+,B3120+4,B,120,0.072
3217,P+,B3120+4,B,120,0.0669
3218,P+,B3120+4,B,120,0.0716
3219,P+,B3120+4,B,120,0.0
3220,P+,B3120+4,B,120,0.0352
3221,P+,B3120+4,B,120,0.0565
3222,P+,B3120+4,B,120,0.065
3223,P-,B3120-1,B,120,0.025
3224,P-,B3120-1,B,120,0.0146
3225,P-,B3120-1,B,120,0.013
3226,P-,B3120-1,B,120,0.0118
3227,P-,B3120-1,B,120,0.0107
3228,P-,B3120-1,B,120,0.023
3229,P-,B3120-1,B,120,0.0226
3230,P-,B3120-2,B,120,0.0013
3231,P-,B3120-2,B,120,0.0166
3232,P-,B3120-2,B,120,0.0176
3233,P-,B3120-2,B,120,0.0174
3234,P-,B3120-2,B,120,0.0126
3235,P-,B3120-3,B,120,0.0056
3236,P-,B3120-3,B,120,0.0271
3237,P-,B3120-3,B,120,0.013
3238,P-,B3120-3,B,120,0.0159
3239,P-,B3120-3,B,120,0.0165
3240,P-,B3120-3,B,120,0.0165
3241,P-,B3120-4,B,120,0.0152
3242,P-,B3120-4,B,120,0.0152
3243,P-,B3120-4,B,120,0.0122
3244,P-,B3120-4,B,120,0.0149
3245,P-,B3120-4,B,120,0.0213
3246,P-,B3120-4,B,120,0.0
3247,P-,B3120-4,B,120,0.0225
3248,P+,B3134+1,B,134,0.0472
3249,P+,B3134+1,B,134,0.0465
3250,P+,B3134+1,B,134,0.0
3251,P+,B3134+1,B,134,0.0011
3252,P+,B3134+1,B,134,0.0371
3253,P+,B3134+1,B,134,0.0529
3254,P+,B3134+1,B,134,0.0495
3255,P+,B3134+2,B,134,0.0555
3256,P+,B3134+2,B,134,0.0566
3257,P+,B3134+2,B,134,0.0526
3258,P+,B3134+2,B,134,0.0
3259,P+,B3134+2,B,134,0.0
3260,P+,B3134+2,B,134,0.038
3261,P+,B3134+2,B,134,0.035
3262,P+,B3134+3,B,134,0.0643
3263,P+,B3134+3,B,134,0.0
3264,P+,B3134+3,B,134,0.0405
3265,P+,B3134+3,B,134,0.0376
3266,P+,B3134+3,B,134,0.0
3267,P+,B3134+3,B,134,0.0389
3268,P+,B3134+3,B,134,0.0343
3269,P+,B3134+4,B,134,0.0481
3270,P+,B3134+4,B,134,0.0447
3271,P+,B3134+4,B,134,0.0475
3272,P+,B3134+4,B,134,0.0294
3273,P+,B3134+4,B,134,0.0402
3274,P+,B3134+4,B,134,0.0
3275,P+,B3134+4,B,134,0.0301
3276,P-,B3134-1,B,134,0.021
3277,P-,B3134-1,B,134,0.0
3278,P-,B3134-1,B,134,0.0187
3279,P-,B3134-1,B,134,0.005
3280,P-,B3134-1,B,134,0.0079
3281,P-,B3134-1,B,134,0.0064
3282,P-,B3134-1,B,134,0.0091
3283,P-,B3134-2,B,134,0.0134
3284,P-,B3134-2,B,134,0.0131
3285,P-,B3134-2,B,134,0.0124
3286,P-,B3134-2,B,134,0.0101
3287,P-,B3134-2,B,134,0.0133
3288,P-,B3134-2,B,134,0.0147
3289,P-,B3134-2,B,134,0.0
3290,P-,B3134-3,B,134,0.0135
3291,P-,B3134-3,B,134,0.0093
3292,P-,B3134-3,B,134,0.0172
3293,P-,B3134-3,B,134,0.0054
3294,P-,B3134-3,B,134,0.0073
3295,P-,B3134-3,B,134,0.0102
3296,P-,B3134-3,B,134,0.0065
3297,P-,B3134-4,B,134,0.0109
3298,P-,B3134-4,B,134,0.0178
3299,P-,B3134-4,B,134,0.0093
3300,P-,B3134-4,B,134,0.0151
3301,P-,B3134-4,B,134,0.0128
3302,P-,B3134-4,B,134,0.0081
3303,P-,B3134-4,B,134,0.0
3304,P+,B3230+1,B,230,0.0496
3305,P+,B3230+1,B,230,0.0341
3306,P+,B3230+1,B,230,0.0331
3307,P+,B3230+1,B,230,0.046
3308,P+,B3230+1,B,230,0.027
3309,P+,B3230+1,B,230,0.0456
3310,P+,B3230+1,B,230,0.0386
3311,P+,B3230+2,B,230,0.0503
3312,P+,B3230+2,B,230,0.0346
3313,P+,B3230+2,B,230,0.0376
3314,P+,B3230+2,B,230,0.0274
3315,P+,B3230+2,B,230,0.0383
3316,P+,B3230+2,B,230,0.0297
3317,P+,B3230+2,B,230,0.0372
3318,P+,B3230+3,B,230,0.0537
3319,P+,B3230+3,B,230,0.0348
3320,P+,B3230+3,B,230,0.029
3321,P+,B3230+3,B,230,0.0547
3322,P+,B3230+3,B,230,0.0142
3323,P+,B3230+3,B,230,0.0592
3324,P+,B3230+3,B,230,0.0521
3325,P+,B3230+4,B,230,0.0649
3326,P+,B3230+4,B,230,0.0421
3327,P+,B3230+4,B,230,0.0421
3328,P+,B3230+4,B,230,0.0347
3329,P+,B3230+4,B,230,0.0371
3330,P+,B3230+4,B,230,0.0401
3331,P+,B3230+4,B,230,0.0434
3332,P-,B3230-1,B,230,0.0258
3333,P-,B3230-1,B,230,0.027
3334,P-,B3230-1,B,230,0.0084
3335,P-,B3230-1,B,230,0.0128
3336,P-,B3230-1,B,230,0.018
3337,P-,B3230-1,B,230,0.0213
3338,P-,B3230-2,B,230,0.0195
3339,P-,B3230-2,B,230,0.0194
3340,P-,B3230-2,B,230,0.0184
3341,P-,B3230-2,B,230,0.013
3342,P-,B3230-2,B,230,0.0146
3343,P-,B3230-2,B,230,0.0094
3344,P-,B3230-2,B,230,0.0226
3345,P-,B3230-3,B,230,0.0
3346,P-,B3230-3,B,230,0.0268
3347,P-,B3230-3,B,230,0.0128
3348,P-,B3230-3,B,230,0.0157
3349,P-,B3230-3,B,230,0.0249
3350,P-,B3230-3,B,230,0.0089
3351,P-,B3230-3,B,230,0.0176
3352,P-,B3230-4,B,230,0.0238
3353,P-,B3230-4,B,230,0.0179
3354,P-,B3230-4,B,230,0.0153
3355,P-,B3230-4,B,230,0.0174
3356,P-,B3230-4,B,230,0.0066
3357,P-,B3230-4,B,230,0.0128
3358,P-,B3230-4,B,230,0.024
3359,P+,B3MOCK+1,B,MOCK,0.0442
3360,P+,B3MOCK+1,B,MOCK,0.0413
3361,P+,B3MOCK+1,B,MOCK,0.0326
3362,P+,B3MOCK+1,B,MOCK,0.0371
3363,P+,B3MOCK+1,B,MOCK,0.0105
3364,P+,B3MOCK+1,B,MOCK,0.0564
3365,P+,B3MOCK+1,B,MOCK,0.0471
3366,P+,B3MOCK+2,B,MOCK,0.0701
3367,P+,B3MOCK+2,B,MOCK,0.0037
3368,P+,B3MOCK+2,B,MOCK,0.0485
3369,P+,B3MOCK+2,B,MOCK,0.0488
3370,P+,B3MOCK+2,B,MOCK,0.0432
3371,P+,B3MOCK+2,B,MOCK,0.0571
3372,P+,B3MOCK+2,B,MOCK,0.0604
3373,P+,B3MOCK+3,B,MOCK,0.0555
3374,P+,B3MOCK+3,B,MOCK,0.0323
3375,P+,B3MOCK+3,B,MOCK,0.0684
3376,P+,B3MOCK+3,B,MOCK,0.0641
3377,P+,B3MOCK+3,B,MOCK,0.0069
3378,P+,B3MOCK+3,B,MOCK,0.0326
3379,P+,B3MOCK+3,B,MOCK,0.0
3380,P+,B3MOCK+4,B,MOCK,0.0567
3381,P+,B3MOCK+4,B,MOCK,0.0293
3382,P+,B3MOCK+4,B,MOCK,0.0
3383,P+,B3MOCK+4,B,MOCK,0.0498
3384,P+,B3MOCK+4,B,MOCK,0.0095
3385,P+,B3MOCK+4,B,MOCK,0.0518
3386,P+,B3MOCK+4,B,MOCK,0.0802
3387,P-,B3MOCK-1,B,MOCK,0.015
3388,P-,B3MOCK-1,B,MOCK,0.0092
3389,P-,B3MOCK-1,B,MOCK,0.0138
3390,P-,B3MOCK-1,B,MOCK,0.0078
3391,P-,B3MOCK-1,B,MOCK,0.0094
3392,P-,B3MOCK-1,B,MOCK,0.011
3393,P-,B3MOCK-1,B,MOCK,0.0
3394,P-,B3MOCK-2,B,MOCK,0.0141
